id,news
7, علی باقری: اروپایی‌ها درمورد برخی پیشنهادات ما رضایت نداشتند / قرار است هفته‌ی آینده دور بعدی برگزار شود اما توافق کردیم که روزش را اعلام نکنیم / با درخواست اروپایی ها موافقت کردیم که به پایتخت‌هایشان بروند و پاسخ‌هایشان را آماده کنندعلی باقری: اروپایی‌ها درمورد برخی پیشنهادات ما رضایت نداشتند / قرار است هفته‌ی آینده دور بعدی برگزار شود اما توافق کردیم که روزش را اعلام نکنیم / با درخواست اروپایی ها موافقت کردیم که به پایتخت‌هایشان بروند و پاسخ‌هایشان را آماده کنندعلی باقری معاون سیاسی وزیر امور خارجه و رئیس هیأت مذاکره کننده ایرانی در مذاکرات با گروه ۱+۴ پس از نشست امروز کمیسیون مشترک برجام و پیش از ترک وین در جمع خبرنگاران ضمن تشریح گفت‌وگوها در وین گفت: قرار است هفته ی آینده دور بعدی برگزار شود اما توافق کردیم که روزش را اعلام نکنیم.
8, انریکه مورا: چهارشنبه یا پنجشنبه آینده به مذاکرات باز می‌گردیمانریکه مورا:  چهارشنبه یا پنجشنبه آینده به مذاکرات باز می‌گردیمانریکه مورا معاون دبیرکل سرویس اقدام خارجی اتحادیه اروپا پس از نشست کمیسیون برجام اعلام کرد که چهارشنبه یا پنجشنبه آینده به مذاکرات باز می گردیم.
10, مشاور تیم مذاکره‌کننده ایران در وین: طرف های اروپایی نسبت به دو سند پیشنهادی ایران ناراضی اند / اروپایی‌ها نمی‌توانند بگویند که تهران بیش از آنچه که در توافق است، مطالبه کرده / در صورت عدم بازگشت آمریکا به برجام، طرح جایگرین ایران ادامه برنامه هسته‌ای و تقویت روابط با کشورهای آسیایی استمشاور تیم مذاکره‌کننده ایران در وین: طرف های اروپایی نسبت به دو سند پیشنهادی ایران ناراضی اند / اروپایی‌ها نمی‌توانند بگویند که تهران بیش از آنچه که در توافق است، مطالبه کرده / در صورت عدم بازگشت آمریکا به برجام، طرح جایگرین ایران ادامه برنامه هسته‌ای و تقویت روابط با کشورهای آسیایی استمشاور تیم مذاکره کننده ایرانی در واکنش به نارضایتی اروپایی‌ها از این دو پیش نویس گفت: پیش نویس‌های ما شب گذشته به طرف غربی ارائه شد و امروز در نشست برجام درباره آن بحث خواهد شد و طرف اروپایی نارضایتی خود را از این دو پیش نویس نشان داده است.
12, انریکه مورا: جلسه کمیسیون مشترک برجام برای جمع بندی مذاکرات برگزار می‌شود / باقری: قرار است دیدگاه طرف مقابل را درباره سند‌های پیشنهادی ایران بشنویمانریکه مورا: جلسه کمیسیون مشترک برجام برای جمع بندی مذاکرات برگزار می‌شود / باقری: قرار است دیدگاه طرف مقابل را درباره سند‌های پیشنهادی ایران بشنویممذاکره کننده ارشد ایران پس از دیدار با انریکه مورا معاون دبیرکل سرویس اقدام خارجی اتحادیه اروپا، برگزاری نشست کمیسیون مشترک برجام را تائید و در پاسخ به این سوال که آیا درباره متن پیشنهادی ایران به گروه ۱+۴ هم صحبت شد اظهار داشت: قرار شد دیدگاه طرف مقابل را در نشست کمیسیون مشترک بشنویم.
13, علی باقری: پس از موافقت قدرت‌های جهانی با دو پیشنهاد اولیه ما بلافاصله پیشنهاد سوم را ارائه خواهیم کرد / منتظریم طرف‌های دیگر پاسخ حقوقی و ادله منطقی خود را ارائه کنندعلی باقری: پس از موافقت قدرت‌های جهانی با دو پیشنهاد اولیه ما بلافاصله پیشنهاد سوم را ارائه خواهیم کرد / منتظریم طرف‌های دیگر پاسخ حقوقی و ادله منطقی خود را ارائه کنند«علی باقری کنی» مذاکره‌کننده ارشد ایران در گفت‌و‌گوهای وین، ظهر امروز (جمعه)، در گفت‌و‌گو با شبکه قطری «الجزیره» توضیحاتی درباره دو پیش‌نویس طرف ایرانی ارائه کرد.
62,باشگاه پرسپولیس برای غیبت یحیی گل‌محمدی در نشست خبری سند رو کرد.
77,مذاکره کننده ارشد کشورمان پس از دیدار با انریکه مورا معاون دبیرکل سرویس اقدام خارجی اتحادیه اروپا، برگزاری نشست کمیسیون مشترک برجام را تائید و بیان کرد: آخرین هماهنگی‌ها در خصوص برگزاری این نشست با آقای مورا انجام شد.
84,معاون وزیر امور خارجه و مذاکره‌کننده ارشد کشورمان در مذاکرات وین تأکید کرد پیشنهادات ارائه‌شده از سوی هیأت ایرانی در مذاکرت وین مبتنی بر مبانی مشترک و دارای مبانی حقوقی و قانونی بود و طرف‌های اروپایی نیز به این واقعیت معترف بودند.
89,سخنگوی کمیسیون کشاورزی مجلس با بیان اینکه بازار محصولات کشاورزی دست دلال است، گفت: وجود واسطه گرها و دلالان هر چه بیشتر باشد ضرر آن برای تولید کننده بیشتر خواهد بود.
113,دلیل ناراحتی دبیر از صالحی‌امیری/ قولی که در مورد سوریان عملی نشددلیل ناراحتی دبیر از صالحی‌امیری/ قولی که در مورد سوریان عملی نشدرئیس فدراسیون کشتی مدعی است به خاطر «خلف وعده» رئیس کمیته ملی المپیک نسبت به انتصاب‌های او برای کمیسیون ورزشکاران این کمیته معترض شده است.به گزارش خبرنگار مهر، کمیسیون ورزشکاران کمیته ملی المپیک که طی سال های گذشته همواره درگیر حاشیه ها و چالش های داخلی و خارجی بود، پیش از آغاز به کار دوره جدید هم با این معضل مواجه شده و اینبار به خاطر رئیس فدراسیون کشتی و اظهاراتی که پایه و اساس قانونی ندارد اما «نتیجه یک بدقولی» است.در واقع اختلاف میان علیرضا دبیر رئیس فدراسیون کشتی و سیدرضا صالحی امیری رئیس کمیته ملی المپیک است با ردپایی که از حمید سوریان به جا مانده است؛ ورزشکاری که در انتخابات کمیسیون ورزشکاران شرکت نداشت اما قرار بود به ترکیب این کمیسیون راه پیدا کند که البته اینگونه نشد و همین موضوع دلیل حاشیه ها و اختلافات شده است.خبرنگار مهر در این مورد کسب اطلاع کرده که پیش از انتخابات کمیسیون ورزشکاران، در گفتگویی که بین رئیس کمیته ملی المپیک و علیرضا دبیر صورت گرفته است، رئیس فدراسیون کشتی در دفاع از حمید سوریان خواستار حضور وی در جمع اعضای کمیسیون ورزشکاران می شود که صالحی امیری عنوان می کند سوریان را در بین یکی از چهار عضو انتصابی توسط خودش قرار خواهد داد.با این حال و با وجود قول و قرارهای شفاهی گذاشته شده، در انتخاب ورزشکاران انتصابی، شانسی برای حمید سوریان در نظر گرفته نمی شود و همین موضوع دلیل موضوع گیری فدراسیون کشتی می شود.البته اینکه اقدام صالحی امیری برای انتخاب ۲ ورزشکار مرد و ۲ ورزشکار زن از رشته های تکواندو، شنا، تنیس روی میز و بدمینتون بر اساس تاکید آئین نامه کمیسیون ورزشکاران مبنی بر «برابری منصفانه جنسیتی و رشته های ورزشی» بوده است که هیچ نقد و اشکالی هم به آن وارد نیست اما از طرفی دلخوری علیرضا دبیر از این است که رئیس کمیته ملی المپیک خلف وعده داشته و بر خلاف قراری که گذاشته اقدام به عمل کرده است.به همین دلیل فدراسیون کشتی در آستانه برگزاری اولین نشست کمیسیون جدید ورزشکاران، ضمن اعتراض به انتصاب های صورت گرفته در این کمیسیون، بر مهندسی بودن انتخابات تاکید و اعلام کرده حسن یزدانی و محمدرضا گرایی در نشست امروز شرکت نخواهند داشت.در هر صورت اینکه اقدام رئیس کمیته ملی المپیک برای تعیین ورزشکاران انتصابی کمیسیون ورزشکاران کاملا قانونی و منطقی انجام شده است اما نادیده گرفتن قولی که او در رابطه با حمید سوریان به رئیس فدراسیون کشتی داده و در نهایت نادیده گرفته شده هم جای تامل دارد.به هر حال حمید سوریان با ۶ مدال المپیک و جهانی که بازی های ۲۰۱۶ ریو آخرین حضور المپیکی اش بود، یکی از ورزشکاران اصلح برای انتخابات کمیسیون ورزشکاران و حتی ورود به ترکیب این کمیسیون بود اما «چرا باید در مورد این ورزشکار زد و بند اینچنینی شود که در نهایت به گله و ناراحتی بینجامد؟!»
142,﻿به گزارش گروه سیاسی خبرگزاری فارس، آیت الله سید ابراهیم رئیسی رئیس جمهور پس از پایان نشست مشترک هیئت دولت و نمایندگان مجلس در جمع خانواده بیماران SMA که از روز یکشنبه مقابل مجلس تجمع کرده اند، بصورت سرزده حضور یافت.رئیس جمهور، هنگام خروج از ساختمان مجلس، با مشاهده خانواده‌هایی که به همراه فرزندان بیمار خود کنار خیابان تجمع کرده بودند، از ماشین پیاده شده و با حضور در جمع ایشان با این خانواده ها گفتگو کرد.در این دیدار والدین بیماران SMA درخواست ها و مطالبات شان در زمینه تامین دارو و مشکلات درمانی فرزندانشان را مطرح کردند.رئیسی ضمن ابراز همدردی با این خانواده ها، اطمینان داد که دولت برای برطرف کردن مشکلات دارو و درمان کشور بویژه بیماران خاص مانند بیماران SMA تمام توان خود را به کار خواهد گرفت. 
172,احتمال بازگشت هیئت‌ها به وین در هفته آینده مطرح استبه گزارش خبرگزاری مهر، «لارنس نورمن» خبرنگار روزنامه وال استریت ژورنال، در یک رشته پیام توئیتری، مدعی شد که بازگشت هیئت‌های مذاکره کننده در وین، به پایتخت‌هایشان که به منظور مشورت‌های بیشتر انجام می‌شود؛ تائید شده است.وی در این باره نوشت: این تصمیم امروز صبح اتخاذ شد. مقرر شده که جلسه کمیسیون مشترک برجام امروز جمعه برگزار شود و سپس طی چند روز آینده، هیئت‌ها به پایتخت‌هایشان بازگردند.خبرنگار وال استریت ژورنال همچنین گفت این انتظار وجود دارد که گفتگوها اوایل هفته آتی از سر گرفته شود.نورمن در توئیتی افزود: حس اولیه این است که مذاکرات همچنان بسیار دشوار است و اکنون این تمایل از سوی برخی تیم‌های مذاکره کننده وجود دارد که در بازگشت به پایتخت‌هایشان، درباره بهترین راه پیش رو، مشورت کنند.این در حالی است که پیشتر هم خبرها حاکی از آن بود که جلسه کمیسیون مشترک برجام ظهر امروز جمعه و به درخواست اروپایی‌ها در هتل کوبورگ وین برگزار خواهد شد.درخواست برای بازگشت به پایتخت‌ها هم از جانب طرفین اروپایی و به منظور بررسی پیش نویس پیشنهادی ایران، مطرح شده است.هیئت ایرانی، دو سند را به طرفین مقابل ارائه داده که اولی مربوط به برچیدن تحریم‌ها و سند دوم مرتبط با موضوعات هسته‌ای است.از سوی دیگر، علی باقری معاون وزیر امور خارجه ایران و رئیس هیئت مذاکره کننده ایرانی، در سخنانی گفت که سند سومی وجود دارد که هنوز ارائه نشده و در آن نحوه اطمینان از برچیده شدن تحریم‌ها مورد بررسی قرار می‌گیرد.مذاکرات ایران و گروه ۱+۴ (آلمان، فرانسه، انگلیس، روسیه و چین) به منظور برچیدن تحریم‌های آمریکا علیه ایران از روز دوشنبه هشتم آذر ماه در شهر وین در حال برگزاری است.
