id,news
25,رایان رینولدز مهم‌ترین جایزه کشورش را برد/ تجلیل کانادا از بازیگربه گزارش خبرگزاری مهر به نقل از آسوشیتدپرس، رایان رینولدز با دریافت جایزه فرماندار کل کشورش تجلیل شد. جایزه فرماندار کل هر سال در بخش‌های مختلفی ارایه می‌شود که بخش هنرهای نمایشی هم از جمله آنهاست.در مراسم اهدای این جوایز مجری مراسم از رایان رینولدز برای همه افتخارهایی که برای کشورش کسب کرده است تجلیل کرد.هیات انتخاب جوایز ۲۰۲۱ در بیانیه خود از رایان رینولدز به عنوان یکی از محبوب‌ترین و شناخته‌شده‌ترین بازیگران کانادایی یاد و تاکید کرد که وی در مجموعه‌ای از زمینه‌های بازیگری از کمدی‌های تلویزیونی تا انیمیشن‌ها و فیلم‌های بلند خود را ثابت کرده است. این هیات از «دد پول» ۱ و ۲ به عنوان نمونه‌هایی از این قدرت یاد کرد و افزود همه این فیلم‌ها با تحسین منتقدها روبه رو شده‌است.بنا به اعلام مجله فوربز، رینولدز در سال ۲۰۲۰ با ۷۱٫۵ میلیون دلار درآمد، دومین بازیگر پردرآمد هالیوود بوده است. «هابز و شاو» در سال ۲۰۱۹، صداپیشگی «غارنشین‌ها: عصر جدید» در سال ۲۰۲۰، فیلم سینمایی «مرد آزاد» در سال ۲۰۲۱ از جدیدترین فیلم‌های وی هستند.جوایز فرماندار کل در ۲ بخش انگلیسی زبان و فرانسوی زبان به بهترین داستان، ادبیات غیرداستانی، شعر، نمایشنامه، ادبیات جوانان، کتاب‌های مصور و ترجمه نیز اهدا می‌شود.
26,ابرژله ای که قدرت تحمل وزن خودرو را داردبه گزارش خبرگزاری مهر به نقل از دیلی میل، به گفته آنها هیدروژل شیشه مانند مذکور شبیه ژله نرم است، اما هنگامیکه ماده تحت فشار قرار می‌گیرد مانند شیشه ضد ضربه عمل می‌کند.برای این منظور محققان شبکه ای از پلیمرها را استفاده کردند که با کمک واکنش‌های شیمیایی برگشت پذیر در کنار هم حفظ شده بودند تا بتوانند ویژگی‌های مکانیکی ژله را کنترل کنند. این نخستین باری است که ماده نرمی تولید شده که چنین تحمل بالایی در مقابل نیروی‌های فشاری دارد.ابر ژله مذکور برای استفاده در نرم ربات‌ها و همچنین جایگزین کردن غضروف‌های آسیب دیده کارآمد است. درهمین راستا محققان از ماده جدید برای ساخت حسگر فشار هیدروژلی استفاده کرده‌اند.این حسگر هنگامیکه زیر پا قرار می‌گیرد، قادر به رصد راه رفتن، ایستادن و پرش کاربر است.هیدروژل ها شبکه‌هایی سه بعدی از پلیمرهای آب دوست هستند که در آب منبسط می‌شوند و مقدار زیادی مایعات را در ساختار خود حفظ می‌کنند. سختی و قدرت ترمیم خود از ویژگی‌های محبوب این مواد است.
27,کشف آسیب‌پذیری جدید در سیستم‌عامل ویندوزبه گزارش خبرگزاری مهر به نقل از مرکز مدیریت راهبردی افتای ریاست جمهوری، آسیب‌پذیری و ضعف امنیتی جدید و قدرتمند در تمامی نسخ ویندوز، سطح دسترسی مهاجمان را افزایش می‌دهد و سوءاستفاده از آن، دستیابی به امتیازات کاربر با سطح دسترسی بالا را به‌صورت محلی فراهم می‌کند.با استفاده از این آسیب‌پذیری جدید، مهاجمان دارای دسترسی محدود، می‌توانند به‌راحتی در یک دستگاه هک شده، امتیازات و سطح دسترسی خود را افزایش داده و آلودگی را در شبکه توسعه دهند.امتیازات SYSTEM بالاترین حق دسترسی برای کاربران Windows است که انجام هر یک از فرامین سیستم‌عامل را ممکن می‌سازد.یکی از محققان امنیت سایبری، جزئیات فنی این آسیب‌پذیری جدید را از نوع روز صفر افشا و اثبات کرده است که نسخ مختلفی از سیستم‌عامل ویندوز از این ضعف امنیتی، تأثیر می‌پذیرند.با وجودی که شرکت مایکروسافت، مجموعه اصلاحیه‌های امنیتی ماه نوامبر ۲۰۲۱ را منتشر کرده، اما محقق یادشده اثبات کرده که این ضعف امنیتی به‌درستی ترمیم نشده است و مجموعه اصلاحیه‌های امنیتی، اقدامی به وصله آن نخواهد کرد، زیرا به آسیب‌پذیری بسیار مخرب‌تری منجر می‌شود.این محقق امنیت سایبری گفته است اگرچه می‌توان از طریق اعمال و پیکربندی Group Policy از نصب فایل‌های MSI توسط کاربران «Standard» جلوگیری کرد، ضعف امنیتی روز صفر جدید همچنان این پیکربندی را دور می‌زند و به هر حال کار خواهد کرد.پس از افشای ضعف امنیتی جدید و انتشار عمومی نمونه اثبات‌گر، محققان امنیتی سیسکو نیز در گزارشی از شناسایی چندین بدافزار خبر داده‌اند که در حال آزمایش آسیب‌پذیری مذکور و نمونه اثبات‌گر منتشر شده در حملات کوچک هستند تا در آینده کارزارهای گسترده‌ای را راه‌اندازی کنند.این امر نشان می‌دهد که مهاجمان چقدر سریع ضعف‌های امنیتی و نمونه اثبات‌گری را به کار گرفته‌اند که در دسترس عموم قرار گرفته است.کارشناسان مرکز مدیریت راهبردی افتا از راهبران امنیتی زیر ساخت‌های حیاتی خواسته اند تا به دلیل پیچیدگی آسیب‌پذیری جدید در سیستم عامل ویندوز، منتظر انتشار یک وصله امنیتی از سوی مایکروسافت باشند، چون به احتمال قوی، شرکت مایکروسافت این آسیب‌پذیری را در به‌روزرسانی ماه جدید میلادی برطرف خواهد کرد.اطلاعات و توضیحات فنی در پایگاه اینترنتی مرکز مدیریت راهبردی افتا منتشر شده است.
29,هشدار همراه اول درباره کلاهبرداری از طریق مکالمه بین‌المللبه گزارش خبرگزاری مهر به نقل از اداره کل ارتباطات شرکت ارتباطات سیار ایران، تماس های ناشناس بین المللی، ارتباط با شماره مسابقات شبکه های ماهواره ای، پیامک های حاوی لینک های اغوا کننده، تعامل با سایت های اینترنتی از قبیل دوست یابی و شرط بندی و مواردی از این دست، اغلب به دنبال کلاهبرداری از مشترکان هستند که منجر به صدور صورتحساب های نجومی برای آنان می شود.در رایج ترین شیوه که از قضا در رأس تقلب های صنعت تلکام دنیا نیز قرار دارد، مشترکان با تماس های از دست رفته ای از سرشماره های بین المللی و با منشأ نامشخص مواجه می شوند که در صورت تماس گرفتن با آن شماره ها، متحمل هزینه سنگین خواهند شد.خوشبختانه با توجه به مسائل امنیتی شبکه همراه اول، امکان هک کردن سیم کارت و شماره مشترکان جهت پرداخت ناخواسته هزینه استفاده دیگران، برای کلاهبرداران وجود ندارد تا از این طریق بتوانند هزینه های سنگینی را به مشترکان تحمیل کنند؛ بنابراین کلاهبرداران صرفا از طریق وسوسه و تحریک مشترکان اقدام به سو استفاده از آن ها می کنند.با وجود آن که در سال ۱۳۹۸ با ابلاغ مصوبه ۲۸۹ به اپراتورها، موضوع انتقال مکالمه بین الملل مشترکان از سمت شرکت ارتباطات زیرساخت به اپراتورهای کشور منتقل شد و بعد از آن به واسطه قرارداد اپراتورها با شرکت های خارجی حمل ترافیک (به اصطلاح کریر) که ترافیک مشترکان را به تمامی کشورها و اپراتورهای بین المللی حمل می کنند، ترافیک مشترکان در ابری از شرکت های حامل دست به دست می شود تا به مقصد برسد؛ اما برخی از این قبیل کلاهبرداری ها از سمت این شرکت ها در حال انجام است که هم به مشترکان و هم به اپراتورها لطمه می زند.در حال حاضر، همراه اول تنها اپراتوری است که سوئیچ انحصاری خود را دارد و به همین دلیل با پیاده‌سازی الگوریتم های شناسایی و مسدود سازی شماره ها در لبه شبکه، سرعتی بسیار بالاتر از هرگونه سامانه مدیریت تقلب قبلی را داراست و روزانه بیش از چند هزار رنج شماره تقلبی، شناسایی و مسدود می شود.همچنین در طول دو سال گذشته نیز به صورت مستمر، علاوه بر نظارت آنلاین شبانه روزی و تغییر مسیرهای پرتقلب به مسیرهای کم ریسک و با کیفیت، شکایت مشترکان در این خصوص بررسی شده و در صورت تماس با مقاصد متقلبانه به مشترک آگاهی رسانی و در دو مورد جبران خسارت به مشترکان صورت گرفته و همچنین جریمه ای برای شرکت های حامل متقلب در نظر گرفته شده است.همراه اول به مشترکان خود توصیه کرده در محیط های پرریسک و سفرهای خارجی، علاوه بر تعریف قفل گوشی و اثر انگشت، قفل سیمکارت (PIN) خود را هم برای جلوگیری از سوء استفاده های احتمالی ناشی از دزدی گوشی و سیمکارت فعال کنند؛ همچنین این نوید را به مشترکانی که نمی خواهند از سرویس مکالمه بین الملل استفاده کنند داده که بزودی بتوانند از طریق یک کد دستوری که اطلاع رسانی خواهد شد، محدودیت تماس با مقاصد بین المللی را برای شماره خود فعال کنند.لازم به ذکر است در اختیار گذاشتن بدون نظارت گوشی به کودکان و نوجوانان هم ممکن است باعث تماس خواسته یا ناخواسته با شماره های بین الملل شود که با توجه به آنی بودن شارژینگ سرویس مکالمه بین الملل در اپراتورها، مشترکان با مشاهده قبض میاندوره یا مراجعه به اپلیکشن «همراه من» یا مشاهده شارژ سیمکارت اعتباری خود، می توانند به سرعت متوجه این موضوع شوند.همراه اول در پایان تاکید کرده که مشترکان درصورت مشاهده تماس از دست‌رفته (missed call) به کد کشور تماس گیرنده در زمان تماس دقت کنند و در صورتی که در زمان تماس روی صفحه گوشی به جز کدهای ۰۰۹۸ یا ۹۸+، کد دیگری مشاهده شد، بلافاصله تماس را قطع کرده و شماره را بررسی کنند.
34,به گزارش خبرگزاری مهر به نقل از صوت المنامه، مردم بحرین با برپایی تحصن در شهر «السنابس» خواستار آزادی هرچه سریع‌تر فعالان سیاسی از زندان‌های آل خلیفه شدند. تحصن کنندگان اعلام کردند که آزادی «عبدالجلیل السنکیس» فعال برجسته بحرینی را خواستار هستند.بر اساس این گزارش، فعالان حقوق بشری بحرین اعلام کردند که اوضاع جسمانی السنکیس بسیار وخیم است. وی در حال حاضر صد و چهل و چهارمین روز اعتصاب غذای خود را پشت سر می‌گذارد و هم اکنون در بیمارستان بستری است.به گفته فعالان حقوق بشری بحرین، زندانیان بحرینی در زندان‌های آل خلیفه از ابتدایی‌ترین حقوق خود نیز محروم هستند. این فعالان حقوق بشری نسبت به وقوع هرگونه اتفاق ناگوار برای عبدالجلیل السنکیس هشدار دادند.گفتنی است، عبدالجلیل السنکیس فعال حقوق بشری بحرین در سال ۲۰۱۱ به دلیل شرکت در اعتراضات مردمی بازداشت شد. السنکیس به اتهام تلاش برای سرنگون ساختن رژیم آل خلیفه به حبس ابد محکوم شده است. طبق آخرین گزارش‌ها، وی از بیماری‌های متعدد رنج می‌برد و هم اکنون در بیمارستان بستری است.کد خبر 5363216
35,به گزارش خبرنگار مهر، حجت‌الاسلام غلامحسین محسنی اژه‌ای عصر امروز در نشست مشترک مجلس با قوه قضائیه که در محل صحن مجلس شورای اسلامی برگزار شد، گفت: خداوند را سپاسگزارم که توفیقی حاصل شد تا به همراه همکارانم در قوه قضائیه در آستانه سالروز شهادت عالم مجاهد، مبارز، وارسته و شجاع یعنی شهید آیت‌الله مدرس در مجلس و در خدمت نمایندگان مجلس باشم.وی بیان کرد: از رئیس مجلس شورای اسلامی و اعضای هیئت رئیسه مجلس تقدیر و تشکر می‌کنم که این فرصت را ایجاد کردند تا جلسه مشترکی بین نمایندگان مجلس و کارکنان قوه قضائیه برگزار شود.رئیس قوه قضائیه تصریح کرد: امیدوارم که این نشست‌ها و گفتگوهای مشترک در راستای کمک به نظام جمهوری اسلامی ایران و مردم باشد و به رفع مشکلات مردم بیانجامد.محسنی اژه ای با بیان اینکه مجلس به تعبیر شهید مدرس و امامین انقلاب، مرکز ثقل مملکت، خانه ملت و عصاره ملت است، اظهار داشت: امام(ره) فرمودند اگر در راس قوای سه گانه افراد شایسته‌ای به مانند شهید مدرس قرار بگیرند همه امور اصلاح می‌شود.وی تاکید کرد: مجلس می‌تواند منشا اصلاح امور باشد، مجلس می‌تواند ریل گذاری صحیح کند؛ مجلس اول و وسط و آخر است چرا که قانون وضع می کند، نظارت می کند و قدرت سوال و استیضاح دارد.رئیس قوه قضائیه با تاکید بر اینکه مجلس می‌تواند منشا قدرت نظام و عامل ایستادگی در برابر بیگانگان باشد، اظهار کرد: مجلس به سایر قوا برای ایستادگی در مقابل فشار بیگانگان کمک می‌کند و این امر را در دوره های مختلف ثابت کرده است. این موضوع از زمان شهید مدرس تا امروز برقرار بوده و کاری که شهید مدرس در زمان خود انجام داد بی‌نظیر بود.محسنی اژه‌ای خاطرنشان کرد: مجلس یازدهم به کمک دولت آمد در مقابل زیاده‌خواهان و شیطان بزرگ می‌خواستند ملت ایران را بیشتر تحت فشار قرار دهند قانونی وضع کرد که مسیر را تغییر داد و تولید قدرت و اقتدار کرد؛ این جایگاه مجلس است.وی بیان کرد: زیاده‌خواهان و شیطان بزرگ باز به دنبال آن بودند تا به نحوی از انحا، فشارهای خود بر مردم ایران را افزایش دهند که مجلس یازدهم به کمک دولت آمد و یک قانون مهم هسته‌ای را به تصویب رساند و تولید قدرت کرد و قدرت آفرید.رئیس قوه قضائیه ادامه داد: امروز دولت سیزدهم نیز با تمام قوا در حال رسیدگی به مسائل کشور است و رئیس‌جمهور و اعضای کابینه هم با خیرخواهی و دلسوزی در جهت ارتقاء نظام و رفع مشکلات کشور گام برمی‌دارند.محسنی اژه‌ای تصریح کرد: همچنین همکاران بنده در قوه قضائیه هم تلاش وافری می‌کنند تا در جهت اهداف نظام و تحقق ارزش‌های انقلاب اسلامی گام بردارند و برخورد بدون تبعیض با مفسدان را در دستور کار دارند.وی گفت: امروز فرصتی است که سه قوه دست در دست یکدیگر دهند و مسائل کشور را آسیب‌شناسی جدی کنند و ما باید با یکدیگر راه‌حل‌های مشترک بیابیم و نقشه‌های دشمنان را خنثی کنیم.رئیس قوه قضائیه با اشاره به اینکه ما باید مشکلات را خنثی و برطرف کنیم و مردم ما می‌توانند تحریم‌ها را خنثی کنند، گفت: اگر سه قوه دست به دست هم دهند و از ظرفیت‌های مردمی استفاده کنند، قطعاً می‌توانند تحریم‌ها را خنثی کنند و به اهداف عالی نظام برسند.محسنی اژه‌ای با بیان اینکه ما باید شرایط کشور را به خوبی درک و در عمل هم به یکدیگر کمک کنیم، گفت: سرمایه اصلی ما مردم هستند و اگر سه قوه از این سرمایه استفاده کنند، می‌توانیم مشکلات کشور را حل و فصل کنیم. برخی از مشکلات ناشی از سوء مدیریت ما است، البته برخی از مشکلات هم از طریق دشمنان برای کشورمان ایجاد شده است.وی درباره نکاتی که نمایندگان مجلس در این باره مطرح کردند، گفت: درباره برخی از موضوعاتی که طرح کردید، ما خلاء قانونی داریم و باید دست به دست هم دهیم تا مشکلات قانونی مرتفع شود. همچنین زمانی که لوایح به مجلس ارائه می‌شود، باید پیش از بررسی در صحن علنی مجلس، جلسات مشترک برگزار شود و با تشریک مساعی و همکاری با یکدیگر کاری کنیم که در صحن مجلس لوایح دچار تغییرات اساسی و فوق‌العاده نشود و به گونه‌ای باشد که این لوایح سریعتر به نتیجه برسد.رئیس قوه قضائیه با بیان اینکه هر ترک فعلی جرم نیست گفت: این امور قانون می خواهد. قوه قضائیه باید دستگاهی باشد که بیش از همه به قانون احترام می گذارد. اگر به قانون پایبند نباشیم هر کسی به سلیقه خود عمل می کند و مشکل ایجاد می‌شود.محسنی اژه‌ای گفت: تا امروز ۹ نشست با نمایندگان داشته ام. همه تلاش ما برای پیدا کردن راهکارهای مشترک بوده است.وی در بخش دیگری از اظهارات خود تصریح کرد: ۲۹۰ نماینده در تمام نقاط کشورحضور دارند که نزدیکترین افراد به مردم هستند و از جزئیات مشکلات و زندگی مردم مطلع هستند. چه کسی از نمایندگان مجلس دردآشناتر به مردم است. نمایندگان مشکلات مردم را می دانند و برای حل آن، قانون پیش بینی کرده، نظارت و برای اجرای پیگیری می کنند.رئیس قوه قضائیه با بیان اینکه باید از فرصت خدمت استفاده کنیم، گفت: اگر از این فرصت استفاده نکنیم باید در پیشگاه خداوند، ملت و حتی وجدان خود پاسخگو باشیم. امروز نمایندگان محترم بیش از من برای قوه دلسوزی می کنند. این بی سابقه و کم سابقه است. باید از این فرصت استفاده کرد.محسنی اژه‌ای با اشاره به اولویت های قوه قضائیه، گفت: این اولویت ها نیاز به عِده و عُده دارد. کوتاه کردن فرایندهای دادرسی از اهداف ما است. بیش از ۲ هزارعنوان مجرمانه وجود دارد. اگر این عناوین مجرمانه افزایش یابد پرونده های قضایی روز به روز افزایش می یابد.وی با بیان اینکه می خواهیم در این خصوص لایحه ای به مجلس ارائه کنیم، افزود: خواهش می کنیم جرم انگاری ها کاهش یابد. قوه قضائیه و قوه مقننه موظف به کاهش جرم انگاری بودند. می خواهیم رسیدگی به پروندها، عالمانه، عادلانه و دقیق باشد.رئیس قوه قضائیه گفت: ما به نیروهای متخصص نیاز داریم تا بتوانیم با فراغ بال و عالمانه و متخصصانه عمل کنیم. بعضاً می بینیم که کارمندان در یک اتاق کوچک کار می کنند و حتی جای حرکت هم وجود ندارد و ارباب رجوع هم در یک فضای بسته پشت سر هم می آیند و باید این فضاها تغییر کند.محسنی اژه‌ای بیان کرد: همچنین حقوق برخی از کارمندان اداری بسیار کم است، به گونه ای که یکی از کارمندان به بنده گفت با اقساطی که پرداخت می کنم، در انتها فقط یک میلیون تومان برایم باقی می ماند و با این شرایط مردم چگونه می توانند زندگی کنند.وی افزود: امروز قوه قضائیه به دنبال آن است که هزینه کمتری به مردم وارد شود و یکی از راه های کاهش هزینه آن است که رسیدگی الکترونیکی را توسعه دهیم که در بودجه امسال برای بخش فناوری قوه قضائیه هزار میلیارد در نظر گرفته شد.رئیس قوه قضائیه تصریح کرد: علاوه بر این قرار بود ۴۰۰ میلیارد تومان برای سند تحول که ما خود را ملزم به آن می دانیم، اختصاص پیدا کند اما حتی یک ریال هم به ما داده نشد. ما به دنبال این هستیم که برای اقشار ضعیف جامعه کاری کنیم که به حق و حقوق خود برسند اما این مسئله نیاز به بودجه دارد و با این امکانات کم امکان انجام بسیاری از کارها نیست.محسنی اژه‌ای گفت: پیشنهاد دادیم بودجه قوه قضائیه، ۵ درصد از بودجه عمومی باشد که این پیشنهاد با موافقت مواجه نشد و در نهایت قرار شد که ۲.۹ درصد از بودجه عمومی کشور به قوه قضائیه تخصیص داده شود که لازم است کل این بودجه ای که برای قوه قضائیه در نظر گرفته شده است، به ما تخصیص داده شود.کد خبر 5362935
36,به گزارش خبرگزاری فارس از اصفهان؛ از صبح امروز همزمان با اتمام تجمع کشاورزان که در اعتراض به بی‌آبی حدود ۱۶ روز در بستر زاینده رود حضور داشتند، عده‌ای دیگری که گفته می‌شود از کشاورزان نیستند وارد صحنه اعتراضات شدند.نوع این اعتراضات متفاوت از تجمع آرام روزهای گذشته بود به نحوی که در مواردی روشن کردن آتش در معابر اطراف، سنگ پرانی به پلیس و آتش زدن اموال عمومی توسط این افراد دیده می شود.نیروی انتظامی در مواجهه با این افراد اقدام به  شلیک گاز اشک آور کرده است و تلاش می‌کند مانع از بی نظمی و ناامنی شود.خبرها حاکی‌است در میدان بزرگمهر، خواجو و خیابان‌های اطراف برخی افراد با پرتاب سنگ به سمت نیروی نظامی در حال تخریب اموال عمومی هستند.عده‌ای با حمله به یک آمبولانس  شیشه‌های آن را شکستند. یک موتور پلیس را به آتش کشیده شد و با آتش زدن درختان در اطراف پل فردوسی و سی‌وسه پل فضای رعب و‌ وحشت برای عابرین ایجاد شده است.خبرنگاران فارس گزارش می دهند که شعارهای واضحی از سوی معترضین شنیده نمی‌شود اگرچه در برابر اقدامات پلیس فحاشی‌های پراکنده ای صورت می‌گیرد.این افراد در دسته های ۴۰ و ۵۰ نفره در خیابان‌های اطراف پل خواجو حضور دارند و تعدادشان در حال حاضر حدود ۳۰۰ نفر برآورد می‌شود.انتهای پیام/ی
38,به گزارش خبرنگار مهر، تیم فوتبال پورتو شب گذشته در چارچوب مسابقات هفته دوازدهم لیگ پرتغال به مصاف تیم ویتوریا رفت و با نتیجه ۲ بر ۱ به پیروزی رسید. مهدی طارمی مهاجم ایرانی پورتو در این مسابقه در ترکیب اصلی تیمش حضور داشت و حتی برای پورتو گلزنی کرد اما این گل بعد از بازبینی توسط کمک داور ویدئویی، مردود اعلام شد.پورتو با این برد ۳۲ امتیازی شد تا به صدرنشینی در لیگ پرتغال بالاتر از اسپورتینگ و بنفیکا ادامه بدهد.اما در این مسابقه اتفاقی رخ داد که از چشم رسانه های پرتغال پنهان نماند. در یک صحنه، «زیدو» بازیکن پورتو به اینکه مهدی طارمی به او پاس نداده است، معترض شد.«سرجیو کونسیسائو» سرمربی پورتو در واکنش به این موضوع به شوخی و با لبخند گفت: طبیعی است. زیدو چند بار آنجا بود و می خواست گل بزند اما به او توپ ندادند.وی همچنین درباره اینکه طارمی در ۶ بازی گذشته موفق به گلزنی نشده است، تصریح کرد: او زمانی که باید شوت بزند، پاس می دهد درست مثل بازی قبل (در دیدار با لیورپول) و یا زمانی که باید پاس بدهد، شوت می زند.سرمربی پورتو افزود: طارمی زمانی که باید فداکار باشد، خودخواه است و زمانی که باید خودخواه باشد، فداکار و نوع دوست است! این بخشی از این لحظه است.کد خبر 5363263
41,بیژن ذوالفقار نسب در گفتگو با خبرنگار مهر، با اشاره به عدم انتخاب هیأت مدیره باشگاه پرسپولیس گفت: وقت بسیار زیادی برای این موضوع از سوی وزارت ورزش گذاشته شده است تا هیأت مدیره‌ای کارآمد برای باشگاه پرسپولیس نیز تعیین شود. قبول دارم این موضوع با تأخیر همراه شده است اما تمام تلاش ارکان اجرایی وزارت روی این موضوع است که هیأت مدیره کار آمد بتواند مشکلات را حل کند نه اینکه بخواهد بدهی سر سام آور به جای بگذارد.مشاور وزیر ورزش و جوانان با اشاره به حل نشدن مشکل پرداخت طلب گابریل کالدرون تاکید کرد: وقتی جزئیات قرارداد و رفتاری که با او شد را خواندم شوکه شدم. قراردادی که اینگونه پرسپولیس را به دردسر انداخت و برای حل آن هزاران راهکار در نظر گرفته شده است.وی بدون اشاره به اسم مدیرعامل پیشین پرسپولیس در دوران مربیگری کالدرون تاکید کرد: من واقعا نمی‌دانم چرا کسانی که خود را پرسپولیسی اصیل می‌دانند با رفتارهای مدیریتی خود کاری می‌کنند که هوادار حرص و جوش بخورد.ذوالفقار نسب راجع به حاشیه‌های به وجود آمده با توجه به صحبت‌های حمید سجادی وزیر ورزش نسبت به دیدگاه یحیی گل محمدی در خصوص انتخاب هیأت مدیره باشگاه تصریح کرد: من در جریان جزئیات این مصاحبه‌ها نیستم. تنها نکته‌ای که به آن اطمینان دارم احترام ویژه آقای سجادی وزیر ورزش به یحیی گل محمدی است.او ادامه داد: بدون شک انتخاب مدیریت برای کی مجموعه می‌تواند راهگشا باشد اما متأسفانه برخی‌ها می‌خواهند با استفاده از فضای مسموم نسبت به افراد موضع‌گیری کنند. قطعا عملکرد مربیان هر دو تیم استقلال و پرسپولیس برای هواداران دو تیم قابل احترام است و این مهم‌ترین موضوع برای هر دو باشگاه باید باشد. با این حال افرادی هستند که می‌خواهند مشکل تراشی کنند و واقعیت‌های موجود را بیان نکنند.ذوالفقار نسب در پایان خاطرنشان کرد: فوتبال باشگاهی ایران نشان داده است تفاوت فاحشی با تیم‌های درجه دوم و سوم آسیا دارد. موفقیت‌هایی که در سال‌های اخیر بخصوص پرسپولیس در رقابت‌های لیگ قهرمانان آسیا کسب شده است که نشان می‌دهد رسیدن به قله افتخارات در این بازی‌ها چندان دور از دسترس نیست.کد خبر 5362671
43,به گزارش خبرگزاری مهر به نقل از مرکز رسانه قوه قضائیه، ادامه جلسه دادگاه رسیدگی به سانحه پرواز PS۷۵۲ اوکراین با حضور متهمان، شکات، خانواده جان‌باختگان و وکلای آن‌ها به ریاست قاضی ابراهیم مهرانفر در دادگاه نظامی استان تهران، برگزار شد.در جلسه نخست دادگاه، فصل اول کیفرخواست پرونده قرائت و در خلال آن اسامی شکات، خلاصه شکایت و اظهارات شاکیان ایراد شد.در این دادگاه ده متهم از رده‌های نظامی مختلف حضور دارند و دارای ۵ وکیل هستند. شکات نیز دارای ۱۹ وکیل هستند.قاضی ابراهیم مهرانفر با قدردانی از همکاری و مساعدت اولیای دم و شکات پرونده، اظهار داشت: در پایان جلسه قبلی دادگاه که در هفته قبل تشکیل شد تعدادی از اولیای دم و وکلای شکات به نمایندگی از سایر شاکیان پرونده در جلسه‌ای با حضور هیأت قضائی شرکت کردند و در آن جلسه مقرر شد که ادامه کیفرخواست در این جلسه قرائت شود و پس از آن یک مهلت مقتضی و مناسب به شکات پرونده و وکلا داده شود تا ایرادات خود را به پرونده و نظر کارشناسی بیان دارند.وی بیان کرد: قرار است امروز ابلاغ کارشناسی از سوی دادسرا در مورد پرونده حاضر صورت گیرد و متعاقب آن فرآیندهای قانونی لازم انجام پذیرد.از حضور ۱۰ متهم نظامی در دادگاه تا عودت بخشی از پرونده به دادسراپس از آنکه با دستور قاضی، نماینده دادستان برای قرائت ادامه کیفرخواست در جایگاه حاضر شد، شکات و اولیای دم اعلام داشتند که ابتدا باید نقص پرونده رفع شده و پس از آن کیفرخواست قرائت شود؛ این اظهارات شکات در حالی بود که قاضی مهرانفر به آنها متذکر شد که به موجب تشریفات قانونی دادگاه، ابتدا باید کیفرخواست قرائت شود و پس از آن، استماع نظرات شکات صورت بگیرد.رئیس دادگاه در پاسخ به این اظهارات شکات و اولیای دم که معتقد بودند دادگاه براساس کیفرخواست صادره از ناحیه دادسرا عمل خواهد کرد، گفت: دادگاه یک مرجع بی طرف و عادل است و الزامی به قبول کیفرخواست صادره ندارد و پس از قرائت کیفرخواست و انجام بررسی‌های لازم ممکن است رأی به رد مندرجات کیفرخواست بدهد.قاضی مهرانفر یادآور شد: بخش مربوط به منع پیگرد در پرونده حاضر از سوی دادگاه واجد نقص دانسته شده و برای رفع ایراد به دادسرا عودت داده شده است. پس از رفع نقص، آن بخش از پرونده الحاق خواهد شد.در خلال جلسه دادگاه، برخی از شکات نسبت به نحوه جزئیات اطلاع رسانی صورت گرفته از جلسه نخست دادگاه، انتقاداتی را مطرح کردند.در پایان، قاضی گفت: زمان برگزاری جلسه بعدی دادگاه متعاقباً اعلام خواهد شد.کد خبر 5363034
