id,news
4, تسنیم: دلار در بازار آزاد: ۳۰ هزار و ۱۰۰تومانتسنیم: دلار در بازار آزاد: ۳۰ هزار و ۱۰۰تومانامروز در بازار آزاد تا این لحظه قیمت طلای ۱۸ عیار هر گرم یک میلیون و ۲۹۵ هزار تومان، قیمت سکه تمام‌بهار آزادی طرح جدید ۱۲ میلیون و ۹۷۰ هزار تومان و قیمت دلار ۳۰هزار و ۱۰۰تومان است.
33,احمد خامسان در گفت و گو با خبرنگار مهر اظهار کرد شرط حضور در کلاس‌های دانشگاه بیرجند تزریق دو دز واکسن است تا سلامت دانشجویان و اساتید و سایر کارکنان تأمین شود.رئیس دانشگاه بیرجند با بیان اینکه در حال حاضر دانشگاه بیرجند آمادگی دارد که کلاس‌های آموزشی را با حضور دانشجویان بومی به صورت حضوری برگزار کنند، گفت در شرایط فعلی اساتید می‌توانند کلاس‌های خود را به صورت ترکیبی از حضوری با حضور دانشجویان بومی و آنلاین با مشارکت دیگر دانشجویان برگزار کنند.خامسان با اشاره به اینکه ارتباط چهره به چهره با استاد و ارتقای کیفیت آموزش از مزایای حضور در کلاس‌های درس است، اظهار کرد یک نکته مهم این است که بر اساس تصمیمات گرفته شده در وزارت علوم، حضور در کلاس‌های درس برای دانشجویان تحصیلات تکمیلی دانشگاه (آن دسته از دانشجویانی که در مرحله تصویب یا پس از تصویب رساله یا پایان‌نامه خود قرار دارند) به شرط تزریق ۲ دز واکسن امکان پذیر است.رئیس دانشگاه بیرجند با بیان اینکه در حال حاضر ۱۰ هزار و ۸۳۲ دانشجو در دانشگاه بیرجند مشغول به تحصیل هستند، گفت در حال حاضر امکان استفاده از خوابگاه برای دانشجویان تحصیلات تکمیلی و دکترا امکان پذیر است و جلسات دفاع آنان نیز به صورت حضوری خواهد بود.خامسان با تأکید بر اینکه در صورت مجوز ستاد کرونا امتحانات پایان ترم دانشجویان تحصیلات تکمیلی به صورت حضوری خواهد بود، یادآور شد از آنجایی که سیاست دولت بر شروع آموزش حضوری در مراکز علمی است به دانشجویان برای تزریق هر چه سریع‌تر واکسن توصیه می‌کنیم تا بتوانیم امکان حضور فیزیکی دانشجویان را هرچه سریع‌تر فراهم کنیم.کد خبر 5363284
39,به گزارش خبرگزاری مهر، مدیر ارتباطات و امور بین الملل شرکت بهره برداری متروی تهران و حومه اعلام کرد: در ساعت ۰۶:۳۰ صبح امروز دوشنبه ۸ آذر ماه ۱۴۰۰ به دلیل نقص فنی سوزن در محدوده ایستگاه ارم سبز در خط چهار حرکت قطارها در این ایستگاه با مشکل روبرو شد.این اختلال بلافاصله با تلاش تکنسین‌های فنی برطرف شد و حرکت قطارها از ساعت ۰۷:۰۰ به حالت عادی بازگشت و خدمات رسانی به مسافران در این ایستگاه در حال انجام است.گفتنی است این اختلال تنها برای ایستگاه ارم سبز بود و سرویس دهی در دیگر ایستگاه‌های خط ۴ به طور عادی انجام شد.کد خبر 5363331
44,به گزارش خبرگزاری مهر به نقل از وزارت علوم مسعود گنجی رئیس صندوق رفاه دانشجویان وزارت علوم، تحقیقات و فناوری در حاشیه افتتاح خوابگاه دانشجویی دانشگاه سمنان گفت: وام ودیعه مسکن متاهلی نیز با افزایش ۳۰ درصدی در تهران به ۳۲ میلیون و ۵۰۰ هزار تومان رسیده و این رقم در سایر کلان شهرها ۲۶ میلیون تومان و در سایر شهرها به ۱۹ میلیون و ۵۰۰ هزار تومان افزایش یافته است.وی با بیان اینکه به دلیل شرایط کرونایی نمی‌توانیم از حداکثر ظرفیت خوابگاه‌ها استفاده کنیم افزود: برای سکونت دانشجویان در خارج از خوابگاه‌های ملکی دانشگاه‌های کشور، مبلغ تسهیلات ودیعه مسکن دانشجویان به ۲ برابر افزایش یافت و با ثبت نام گروهی دانشجویان متقاضی و نیاز اعلامی از سوی دانشگاه‌ها، تسهیلات مورد نیاز تهیه خوابگاه اعطا می‌شود.رئیس صندوق رفاه دانشجویان وزارت علوم، تحقیقات و فناوری اظهار داشت: خبرهای خوبی برای دانشجویان متأهل و ازدواج‌های دانشجویی در راه است.وی یادآور شد: سرای دانشجویی فرزانگان چهار دانشگاه سمنان با ۲۰۰ میلیارد ریال هزینه و ظرفیت ۲۵۰ دانشجو در چهار طبقه با حضور رئیس صندوق رفاه دانشجویان وزارت علوم، تحقیقات و فناوری به بهره برداری رسید.کد خبر 5362653
45,به گزارش مهر، سی و پنجمین دوره آزمون دستیاری دندانپزشکی پنجشنبه ۲۹ مهر ماه ۱۴۰۰ با حضور یک هزار و ۹۰۹ داوطلب برگزار شد. در این دوره آزمون ۲ هزار و ۴۶۹ نفر ثبت نام کرده که از این تعداد ۱ هزار و ۹۰۹ نفر در آزمون شرکت و ۵۰۰ نفر غایب بودند.نتایج اولیه سی و پنجمین آزمون پذیرش دستیاری در رشته های تخصصی دندانپزشکی به صورت کارنامه از طریق سایت مرکز سنجش آموزش پزشکی به آدرس http://sanjeshp.ir قابل مشاهده و دریافت است. داوطلبان می توانند با وارد کردن کد رهگیری، کارنامه خود را مشاهده و دریافت کنند.انتخاب رشته سی و پنجمین دوره آزمون دستیاری دندانپزشکی از امروز یکشنبه ۷ آذر آغاز می شود و فرصت انتخاب رشته تا ساعت ۱۲ روز شنبه ۱۳ آذر ادامه خواهد داشت و داوطلبان امکان انتخاب ۵۰ رشته محل را دارند. داوطلبان می توانند کارنامه و دفترچه انتخاب رشته را از سایت مرکز سنجش آموزش پزشکی دریافت کنند.ظرفیت پذیرش دانشگاه های علوم پزشکی پذیرنده دانشجوی دستیاری دندانپزشکی اعم از دولتی عادی و شهریه ای ۳۵۹ نفر اعلام شده است.همچنین جدول اعلام نیاز آموزشی و درمانی تعهدات قانون اصلاح بند ٣ ماده واحده قانون برقراری عدالت آموزشی در پذیرش دانشجو در دوره های تحصیلات تکمیلی و تخصصی «تعهد خاص» در سال ۱۴۰۰ مربوط به متقاضیان پذیرش بومی منتشر شده است و داوطلبان می توانند با توجه به آن انتخاب رشته کنند.بر اساس قانون برقراری عدالت آموزشی، میزان تعهدات پذیرفته شدگان به میزان ٣ برابر مدت تحصیل است و قابل خرید یا جابجایی نیست.با صلاحدید دانشگاه علوم پزشکی محل تعهد، انجام تعهدات به صورت کادر آموزشی یا درمانی خواهد بود.کد خبر 5362844
71,خبرورزشی نوشت: به نظر می‌رسد جدایی سردار آزمون از زنیت قطعی است و او فرانسه را برای ادامه رندگی انتخاب کرده است.
131,معاون توانبخشی سازمان بهزیستی خبر داد؛برخورداری ۱۵ هزار و ۲۰۰ دانشجو دارای معلولیت از تحصیل رایگاننفریه گفت ۸۰ هزار دانش‌آموز، هزار و ۷۰۰ دانشجو در دانشگاه دولتی و ۱۳ هزار و ۵۰۰ دانشجو در دانشگاه‌های غیردولتی با انواع معلولیت از تحصیل رایگان بهره‌مند می‌شوند.به گزارش باشگاه خبرنگاران جوان،محمد نفریه معاون امور توانبخشی سازمان بهزیستی کشور گفت: در سال جاری ۳۱ نفر از افراد دارای معلولیت تحت پوشش بهزیستی رتبه زیر هزار کسب کردند.معاون امور توانبخشی سازمان بهزیستی کشور با بیان اینکه بیش از یک میلیون و ۸۰۰ هزار فرد دارای معلولیت تحت پوشش هستند، افزود: تحصیل رایگان، یکی از وظایف که قانون حمایت بر حقوق افراد دارای معلولیت بر دوش دولت و بهزیستی قرار داده است. براساس ماده ۹ این قانون افراد دارای معلولیت نیازمند واجد شرایط در سنین مختلف می‏‌توانند با معرفی سازمان از آموزش عالی رایگان در واحد‌های آموزشی تابعه وزارت‏خانه‌‏های آموزش و پرورش، علوم، تحقیقات و فناوری، بهداشت، درمان و آموزش پزشکی و دیگر دستگاه‌‏های دولتی و نیز دانشگاه آزاد اسلامی و سایر مراکز آموزش عالی غیردولتی از محل ردیف مربوطه در بودجه سنواتی بهره‌مند شوند.وی، ادامه داد: در حال حاضر ۸۰ هزار دانش‌آموز، یکهزار و ۷۰۰ دانشجو در دانشگاه دولتی و ۱۳ هزار و ۵۰۰ دانشجو در دانشگاه‌های غیردولتی با انواع معلولیت که تحت پوشش هستند از تحصیل رایگان در مقاطع مختلف تحصیلی بهره‌مند می‌شوند که علاوه بر این کمک هزینه تشویقی برای دانشجویان دولتی نیز تخصیص داده می‌شود.نفریه با بیان اینکه تمامی دانشجویان غیردولتی با معلولیت متوسط، شدید و خیلی‌شدید در هفت دهک اول درآمدی ۱۰۰ درصد هزینه‌های آن‌ها توسط بهزیستی پرداخت می‌شود، تصریح کرد: با طراحی سامانه دانشجویی پرداخت شهریه دانشجویان تحت پوشش ساماندهی شد بطوری که با پایش و ویرایش اطلاعات بسیاری از بدهی‌های گذشته دانشجویان پرداخت شد.معاون امور توانبخشی سازمان بهزیستی کشور در پایان با بیان اینکه معلولیت محدود ایجاد می‌کند، اما مانع رشد و شکوفایی نمی‌شود، یادآور شد: در دهه‌های اخیر سطح سواد دانشجویان ما در رسته‌های مختلف ارتقاء یافته که مهمترین عامل همت خود افراد دارای معلولیت است.
178,مهلت ثبت‌نام آزمون دکتری امروز پایان می‌یابدمهلت ثبت‌نام برای شرکت در آزمون دکتری ۱۴۰۱ دانشگاهها و موسسات آموزش عالی امروز جمعه ۱۲ آذر پایان می‌یابد.به گزارش ایسنا، مهلت متقاضیان ثبت‌نام در آزمون ورودی مقطع دکتری نیمه متمرکز(Ph.D) سال ۱۴۰۱ برای پذیرش در دوره‌های روزانه، نوبت دوم، دانشگاه آزاد اسلامی، دانشگاه پیام نور، دانشگاه‌ها و مؤسسات آموزش عالی غیرانتفاعی و پردیس خودگردان دانشگاه‌ها و مؤسسات آموزش عالی که از روز دوشنبه مورخ اول آذر ماه آغاز شده بود، پس از تمدید مجدد، ساعت ۲۴ امروز جمعه ۱۲ آذر پایان می‌یابد. داوطلبان متقاضی ثبت‌نام در آزمون ورودی مقطع دکتری نیمه متمرکز(Ph.D) سال ۱۴۰۱  و همچنین کسانی که تاکنون در آزمون ثبت‌نام کردند می‌توانند در این مهلت تمدید شده نسبت به ثبت‌نام خود اقدام و اطلاعات خود را ویرایش کنند. به متقاضیان توصیه می‌شود که مطابق دستورالعمل مندرج در دفترچه راهنمای ثبت‌نام، ابتدا فرم پیش‌نویس تقاضانامه مندرج در دفترچه مذکور را تکمیل کرده و سپس براساس فرم پیش‌نویس با مراجعه به درگاه اطلاع‌رسانی سازمان سنجش، اطلاعات لازم را بر اساس بندهای برنامه نرم‌افزاری ثبت‌نام وارد کنند. همچنین لازم است در درج اطلاعات ثبت‌نام دقت کنند.  متقاضیان پس از تکمیل تقاضانامه، دریافت شماره پرونده شش رقمی و کدپیگیری ۱۶ رقمی یک نسخه پرینت از تقاضانامه تهیه و نزد خود نگهداری کنند. در انتخاب کدرشته‌ امتحانی و همچنین شهرستان محل حوزه امتحانی خود دقت کنند؛ پس از دریافت کد پیگیری ۱۶ رقمی در این خصوص، به درخواست‌های متقاضیان مبنی بر اصلاح و یا جابجایی ترتیب اثر داده نخواهد شد. براساس برنامه زمانی پیش‌بینی شده آزمون ورودی مقطع دکتری نیمه متمرکز(Ph.D) سال ۱۴۰۱ در روز جمعه مورخ شش اسفند برگزار خواهد شد. متقاضیان لازم است از روز سوم تا روز پنجم اسفند ماه با مراجعه به درگاه اطلاع‌رسانی سازمان سنجش آموزش کشور نسبت به تهیه پرینت کارت شرکت در آزمون و راهنمای شرکت در آزمون اقدام کنند. هر متقاضی براساس ضوابط مندرج در دفترچه راهنمای ثبت‌نام و شرکت در آزمون می‌تواند در یک کدرشته‌ امتحانی ثبت‌نام‌ و در آزمون مربوط شرکت‌ کند.
198,به گزارش ایرنا، یوسف نوری با انتشار پیامی در حساب کاربری توییتر خود نوشت: معتقدم با متخصصان فن در دانشگاه‌های علوم پزشکی مشورت کنیم، اگر آنها تأیید می‌کنند که کنکور خوب است، ادامه دهیم اما اگر تأیید می‌کنند که به انسان ضرر می‌رساند، بیاییم برای کنکور چاره بیندیشیم که زودتر آن را حذف کنیم، اما باید مراقب بود تا جایگزین کنکور از این بدتر نشود!حذف آزمون کنکور از نظام آموزشی تصمیمی است که بیش از یک دهه موضوع مورد مناقشه مسئولان نظام آموزشی کشور و کارشناسان آموزش  است.گروهی معتقدند برگزاری آزمون سراسری به دلیل آسیب به ساختار آموزشی، روحیه داوطلبان و سودجویی های مالی فراوان باید از چرخه آموزشی کشور حذف شود و عده ای نیز بر این ادامه برگزاری این آزمون پافشاری کرده و مانع اجرای قانون حذف کنکور می شوند.
210,فرصت 48 ساعته شکایت داوطلبان انتخابات شوراها به دیوان محاسباتروح‌الله نجابت سخنگوی کمیسیون امور داخلی کشور و شوراها در گفت‌وگو با خبرنگار پارلمانی خبرگزاری فارس در تشریح جلسه عصر امروز (سه‌شنبه 9 آذر) این کمیسیون اظهار داشت: بررسی طرح دو فوریتی الحاق یک تبصره به ماده ۶۳ قانون شوراها که از شورای نگهبان اعاده شده به منظور رفع ایرادات مورد بررسی قرار گرفت. شورای نگهبان ایراد مغایرت با اصل ۱۷۳ قانون اساسی را به این طرح وارد دانسته بود.وی افزود: در جلسه امروز این ابهام بررسی شد و در نهایت آنچه به تصویب رسید عبارت است از آرا و تصمیات هیات مرکزی نظارت در خصوص تایید یا رد صلاحیت نامزدها و تایید و یا ابطال انتخابات منحصرا از حیث نقض قوانین و مقررات حداکثر ظرف مدت ۴۸ ساعت پس از اعلام نظر هیات مرکزی به داوطلب قابل شکایت به دیوان عدالت اداری است. دیوان عدالت اداری نیز موظف است موضوع را خارج از نوبت رسیدگی کند و چنانچه رای را واجد ایراد موثر تشخیص دهد شعبه دیوان مکلف است با ذکر همه موارد به صورت مستند و مستدل و با تعیین مصدایق موضوع را جهت تصمیم به هیئت مرکزی نظارت اعاده کند.سخنگوی کمیسیون امور داخلی کشور و شوراها تصریح کرد: دستور کار دوم کمیسیون مربوط به لایحه درآمد پایدار و هزینه شهرداری‌ها و دهیاری‌ها بود که از شورای نگهبان اعاده شده بود. در جلسه قبل تا ماده ۱۱ بررسی شد و در این جلسه تبصره ماده ۱۱، ماده ۱۲ و ماده ۱۵در راستای رفع ایرادات شورای نگهبان بررسی شد. در خصوص رفع ایراد تبصره ماده ۱۱ تصمیم بر این شد که به مرکز پژوهش‌ها جهت بررسی دقیق ارجاع شود تا پس از بررسی دقیق در کمیسیون مطرح و مورد رای گیری قرار گیرد.نجابت گفت: در خصوص رفع ایراد ماده ۱۲، از این جهت که این ماده در ماده ۴۲ قانون مالیات بر ارزش افزوده تعیین تکلیف شده بود حذف گردید. در خصوص رفع ایرادات ماده ۱۵ شورای نگهبان، کمیسیون عبارت «وصول مطالبات به وسیله ماموران اجرایی شهرداری» را حذف کرد. برای رفع ابهام دوم شورای نگهبان به این بخش نیز عبارت «آراء و تصمیات کمیسیون مزبور قابل شکایت در دیوان عدالت اداری است» به تبصره ماده ۱۵ اضافه شد.
