id,news
0,برگزاری جلسه هیئت دولت به ریاست مخبر/ آغاز بررسی لایحه بودجه سال ۱۴۰۱ کل کشوربه گزارش گروه سیاسی خبرگزاری فارس، جلسه بعدازظهر امروز هیئت و زیران به ریاست محمد مخبر معاون اول رئیس جمهور برگزار شد.معاون اول رئیس جمهور ضمن قدردانی از رأی اعتماد نمایندگان مجلس شورای اسلامی به یوسف نوری وزیر آموزش و پرورش، از زحمات و تلاش های کاظمی در دوران مسئولیت وی در این وزارتخانه تقدیر کرد.همچنین اعضای دولت بررسی لایحه بودجه سال ۱۴۰۱ کل کشور را در دستور کار خود قرار داده و درخصوص تبصره های آن، به بحث و تبادل نظر با یکدیگر پرداختند.گفتنی است، کار بررسی لایحه بودجه سال ۱۴۰۱ کل کشور در جلسه های آتی دولت ادامه خواهد یافت.
1,رئیس‌جمهور ازبکستان در دیدار با رئیسی: از هر نوع همکاری با ایران استقبال می‌کنیمبه گزارش خبرگزاری فارس، آیت الله سید ابراهیم رئیسی رئیس‌جمهور در حاشیه پانزدهمین اجلاس سران سازمان همکاری اقتصادی اکو در دیدار «شوکت میرضیایف» رئیس جمهور ازبکستان، ظرفیت‌های کشورهای منطقه برای تعمیق روابط را فرصتی مناسب برای این کشورها دانست و تاکید کرد: در شرایط کنونی جهان، همکاری کشورهای منطقه بسیاری از تهدیدها را به فرصت تبدیل می‌کند و با حضور فعال کشورهای منطقه دیگر جایی برای دخالت کشورهای بیگانه نیست.آیت الله رئیسی توسعه روابط با ازبکستان را دارای اهمیت دانست و با اشاره به حجم مبادلات اقتصادی دو کشور تاکید کرد: وزرای خارجه ایران و ازبکستان باید نقشه راه همکاری‌های بلندمدت را ترسیم کنند.افغانستان یکی دیگر از موضوعات گفت‌وگوی روسای جمهور دو کشور بود که در آن بر استقرار دولت فراگیر با حضور همه مردم، اقوام و گروه‌های افغانستانی و نیز برقراری صلح و امنیت پایدار در این کشور تاکید شد.شوکت میرضیایف رئیس جمهور ازبکستان نیز در این دیدار با تقدیر از رویکرد فعال ایران در منطقه گفت: صلح و ثبات در این منطقه با مشارکت کشورهای بومی محقق می‌شود و ازبکستان از هر نوع همکاری با ایران استقبال می‌کند.رئیس جمهور ازبکستان ظرفیت‌های اقتصادی و مبادلات دو کشور را بستر مناسبی برای توسعه روابط دانست و خواهان افزایش سطح حجم تبادلات تجاری دو کشور شد.
6, خبرگزاری دولت: طرف‌ اروپایی قصد ارائه پیش‌نویس جدید در برابر پیشنهاد ایران در مذاکرات را نداردخبرگزاری دولت: طرف‌ اروپایی قصد ارائه پیش‌نویس جدید در برابر پیشنهاد ایران در مذاکرات را نداردایرنا، خبرگزاری رسمی دولت نوشت: آخرین هشدار اروپایی ها نسبت به از دست رفتن عنصر زمان است. اما همین بند به تنهایی کافیست که نشان دهد طرف‌ اروپایی بنایی برای ارائه پیش‌نویس جدید در برابر پیشنهاد ایران در مذاکرات ندارد. چراکه اولا شرط ارائه پیش‌نویس رعایت مبانی مشترک دو طرف است و اگر چنین نباشد پیشنهاد برای دستیابی به توافق محسوب نمی‌شود. در ثانی ارائه پیش‌نویس جدید در قالب ائتلاف ۱+۴ به ایران با وجود اختلافات داخلی اعضا چندان گزینه مطلوبی به شمار نمی‌رود.
7,وزیر خارجه آمریکا: به دلیل جدی نبودن تهران، ما به این دور از گفتگوها پایان بخشیدیموزیر خارجه آمریکا: به دلیل جدی نبودن تهران، ما به این دور از گفتگوها پایان بخشیدیم«آنتونی بلینکن» وزیر خارجه آمریکا مدعی شد «چیزی که طی روزهای اخیر شاهد آن بودیم این بود که ایران درباره آن چیزی که برای بازگشت به تعهدات ضروری است، جدی نبوده و همین موضوع دلیل آن بود که ما به این دور از گفت‌وگوها در وین پایان بخشیدیم».
8, علی باقری: اروپایی‌ها درمورد برخی پیشنهادات ما رضایت نداشتند / قرار است هفته‌ی آینده دور بعدی برگزار شود اما توافق کردیم که روزش را اعلام نکنیم / با درخواست اروپایی ها موافقت کردیم که به پایتخت‌هایشان بروند و پاسخ‌هایشان را آماده کنندعلی باقری: اروپایی‌ها درمورد برخی پیشنهادات ما رضایت نداشتند / قرار است هفته‌ی آینده دور بعدی برگزار شود اما توافق کردیم که روزش را اعلام نکنیم / با درخواست اروپایی ها موافقت کردیم که به پایتخت‌هایشان بروند و پاسخ‌هایشان را آماده کنندعلی باقری معاون سیاسی وزیر امور خارجه و رئیس هیأت مذاکره کننده ایرانی در مذاکرات با گروه ۱+۴ پس از نشست امروز کمیسیون مشترک برجام و پیش از ترک وین در جمع خبرنگاران ضمن تشریح گفت‌وگوها در وین گفت: قرار است هفته ی آینده دور بعدی برگزار شود اما توافق کردیم که روزش را اعلام نکنیم.
10, مکرون: مذاکرات وین موفقیت آمیز نبود / به احتمال زیاد این مذاکرات در کوتاه مدت از سر گرفته نشودمکرون: مذاکرات وین موفقیت آمیز نبود / به احتمال زیاد این مذاکرات در کوتاه مدت از سر گرفته نشودامانوئل ماکرون، رئیس‌جمهور فرانسه روز جمعه گفت به نظر می‌رسد دور کنونی مذاکرات هسته‌ای با ایران در وین موفقیت‌آمیز نبوده است.
11, مشاور تیم مذاکره‌کننده ایران در وین: طرف های اروپایی نسبت به دو سند پیشنهادی ایران ناراضی اند / اروپایی‌ها نمی‌توانند بگویند که تهران بیش از آنچه که در توافق است، مطالبه کرده / در صورت عدم بازگشت آمریکا به برجام، طرح جایگرین ایران ادامه برنامه هسته‌ای و تقویت روابط با کشورهای آسیایی استمشاور تیم مذاکره‌کننده ایران در وین: طرف های اروپایی نسبت به دو سند پیشنهادی ایران ناراضی اند / اروپایی‌ها نمی‌توانند بگویند که تهران بیش از آنچه که در توافق است، مطالبه کرده / در صورت عدم بازگشت آمریکا به برجام، طرح جایگرین ایران ادامه برنامه هسته‌ای و تقویت روابط با کشورهای آسیایی استمشاور تیم مذاکره کننده ایرانی در واکنش به نارضایتی اروپایی‌ها از این دو پیش نویس گفت: پیش نویس‌های ما شب گذشته به طرف غربی ارائه شد و امروز در نشست برجام درباره آن بحث خواهد شد و طرف اروپایی نارضایتی خود را از این دو پیش نویس نشان داده است.
14, علی باقری: پس از موافقت قدرت‌های جهانی با دو پیشنهاد اولیه ما بلافاصله پیشنهاد سوم را ارائه خواهیم کرد / منتظریم طرف‌های دیگر پاسخ حقوقی و ادله منطقی خود را ارائه کنندعلی باقری: پس از موافقت قدرت‌های جهانی با دو پیشنهاد اولیه ما بلافاصله پیشنهاد سوم را ارائه خواهیم کرد / منتظریم طرف‌های دیگر پاسخ حقوقی و ادله منطقی خود را ارائه کنند«علی باقری کنی» مذاکره‌کننده ارشد ایران در گفت‌و‌گوهای وین، ظهر امروز (جمعه)، در گفت‌و‌گو با شبکه قطری «الجزیره» توضیحاتی درباره دو پیش‌نویس طرف ایرانی ارائه کرد.
16,واکنش عجولانه بازار ارز به نتیجه مذاکرات/ سفته بازان و رسانه های بیگانه در صدد تحریک انتظارات صعودیواکنش عجولانه بازار ارز به نتیجه مذاکرات/ سفته بازان و رسانه های بیگانه در صدد تحریک انتظارات صعودیقیمت دلار امروز و در واکنش به پایان دور جدید مذاکرات احیای برجام در حالی صعودی شده است که به اعتقاد کارشناسان احتمال بروز شوک ناگهانی به بازار ارز کشور بسیار بعید است.
18,واشنگتن‌فری بیکن: آمریکا معافیت عراق برای واردات انرژی از ایران را تمدید کردواشنگتن فری‌بیکن: آمریکا معافیت عراق برای واردات انرژی از ایران را تمدید کردمنابع خبری گزارش دادند که آمریکا معافیت عراق از تحریم‌های تحمیل‌شده ضد ایران، جهت خرید برق از این کشور را به‌مدت ۱۲۰ روز دیگر تمدید کرده است.
24,نشست چارچوب هماهنگی گروه‌های شیعی با صدر ؛ سرآغازی برای توافق و اتحادنشست چارچوب هماهنگی گروه‌های شیعی با صدر؛ سرآغازی برای توافق و اتحادنشست چند روز قبل میان چارچوب هماهنگی گروه‌های شیعی با رهبر جریان صدر، سرآغازی برای نشست‌های بعدی و توافق و اتحاد میان سران شیعی است.
34,احمد خامسان در گفت و گو با خبرنگار مهر اظهار کرد شرط حضور در کلاس‌های دانشگاه بیرجند تزریق دو دز واکسن است تا سلامت دانشجویان و اساتید و سایر کارکنان تأمین شود.رئیس دانشگاه بیرجند با بیان اینکه در حال حاضر دانشگاه بیرجند آمادگی دارد که کلاس‌های آموزشی را با حضور دانشجویان بومی به صورت حضوری برگزار کنند، گفت در شرایط فعلی اساتید می‌توانند کلاس‌های خود را به صورت ترکیبی از حضوری با حضور دانشجویان بومی و آنلاین با مشارکت دیگر دانشجویان برگزار کنند.خامسان با اشاره به اینکه ارتباط چهره به چهره با استاد و ارتقای کیفیت آموزش از مزایای حضور در کلاس‌های درس است، اظهار کرد یک نکته مهم این است که بر اساس تصمیمات گرفته شده در وزارت علوم، حضور در کلاس‌های درس برای دانشجویان تحصیلات تکمیلی دانشگاه (آن دسته از دانشجویانی که در مرحله تصویب یا پس از تصویب رساله یا پایان‌نامه خود قرار دارند) به شرط تزریق ۲ دز واکسن امکان پذیر است.رئیس دانشگاه بیرجند با بیان اینکه در حال حاضر ۱۰ هزار و ۸۳۲ دانشجو در دانشگاه بیرجند مشغول به تحصیل هستند، گفت در حال حاضر امکان استفاده از خوابگاه برای دانشجویان تحصیلات تکمیلی و دکترا امکان پذیر است و جلسات دفاع آنان نیز به صورت حضوری خواهد بود.خامسان با تأکید بر اینکه در صورت مجوز ستاد کرونا امتحانات پایان ترم دانشجویان تحصیلات تکمیلی به صورت حضوری خواهد بود، یادآور شد از آنجایی که سیاست دولت بر شروع آموزش حضوری در مراکز علمی است به دانشجویان برای تزریق هر چه سریع‌تر واکسن توصیه می‌کنیم تا بتوانیم امکان حضور فیزیکی دانشجویان را هرچه سریع‌تر فراهم کنیم.کد خبر 5363284
